track_id,forecast_time,lead_time,members,center_lat,center_lon,cone_radius_km,radius_q_km
FINA,2025-11-22 18:00:00+00:00,72,46,-14.27826086956522,126.53695652173913,279.80481331720074,254.80481331720074
FINA,2025-11-22 18:00:00+00:00,96,31,-15.422580645161291,126.68064516129033,344.4963768333201,319.4963768333201
FINA,2025-11-23 00:00:00+00:00,6,51,-12.933333333333334,129.46274509803922,79.8010902050539,54.80109020505389
FINA,2025-11-23 00:00:00+00:00,12,51,-13.250980392156864,129.1843137254902,103.43823606879528,78.43823606879528
FINA,2025-11-23 00:00:00+00:00,24,51,-13.703921568627448,128.47254901960784,124.58164470979533,99.58164470979533
FINA,2025-11-23 00:00:00+00:00,48,51,-13.90392156862745,126.96666666666667,203.0081038693857,178.0081038693857
FINA,2025-11-23 00:00:00+00:00,72,41,-14.439024390243903,126.06097560975607,264.13352087647274,239.13352087647272
FINA,2025-11-23 00:00:00+00:00,96,17,-15.729411764705885,125.95294117647057,449.02451539536406,424.02451539536406
FINA,2025-11-23 06:00:00+00:00,6,51,-13.48235294117647,129.0745098039216,91.16448630860371,66.16448630860371
FINA,2025-11-23 06:00:00+00:00,12,51,-13.833333333333334,128.78235294117647,99.25065954066801,74.25065954066801
FINA,2025-11-23 06:00:00+00:00,24,51,-14.417647058823526,128.0745098039216,126.06192096084072,101.06192096084072
FINA,2025-11-23 06:00:00+00:00,48,45,-14.40222222222222,126.72888888888887,223.1593227002522,198.1593227002522
FINA,2025-11-23 06:00:00+00:00,72,30,-15.600000000000001,126.11999999999999,333.11565630110624,308.11565630110624
FINA,2025-11-23 06:00:00+00:00,96,9,-16.955555555555556,126.46666666666667,378.0238677139744,353.0238677139744
FINA,2025-11-23 12:00:00+00:00,6,51,-13.450980392156865,128.78235294117647,86.07794846742246,61.07794846742246
FINA,2025-11-23 12:00:00+00:00,12,51,-13.684313725490195,128.75686274509803,100.62376758371774,75.62376758371774
FINA,2025-11-23 12:00:00+00:00,24,51,-14.250980392156864,128.1921568627451,130.99053188691153,105.99053188691154
FINA,2025-11-23 12:00:00+00:00,48,47,-14.5,126.91914893617023,221.75837753106865,196.75837753106865
FINA,2025-11-23 12:00:00+00:00,72,24,-15.466666666666667,126.90833333333335,268.8442402861621,243.84424028616212
FINA,2025-11-23 12:00:00+00:00,96,13,-16.50769230769231,127.57692307692308,421.4972406007585,396.4972406007585
FINA,2025-11-23 18:00:00+00:00,6,51,-13.605882352941174,128.66470588235296,102.49757302953017,77.49757302953017
FINA,2025-11-23 18:00:00+00:00,12,51,-13.950980392156863,128.41960784313727,99.96472321626541,74.96472321626541
FINA,2025-11-23 18:00:00+00:00,24,51,-14.32156862745098,127.87843137254904,125.6687444644135,100.6687444644135
FINA,2025-11-23 18:00:00+00:00,48,50,-14.9,127.31400000000002,253.58681311565564,228.58681311565564
FINA,2025-11-23 18:00:00+00:00,72,23,-16.217391304347828,128.29565217391303,374.4355546100406,349.4355546100406
FINA,2025-11-23 18:00:00+00:00,96,9,-16.577777777777776,128.44444444444446,398.25095290208753,373.25095290208753
FINA,2025-11-24 00:00:00+00:00,6,51,-14.082352941176472,128.07843137254903,89.90637273398987,64.90637273398987
FINA,2025-11-24 00:00:00+00:00,12,51,-14.131372549019611,127.8450980392157,90.15947556084483,65.15947556084483
FINA,2025-11-24 00:00:00+00:00,24,51,-14.233333333333333,127.30392156862747,136.32531969927584,111.32531969927582
FINA,2025-11-24 00:00:00+00:00,48,46,-14.950000000000001,126.92173913043482,279.02098284881305,254.02098284881305
FINA,2025-11-24 00:00:00+00:00,72,22,-16.62727272727273,127.9727272727273,247.69891601859064,222.69891601859064
FINA,2025-11-24 00:00:00+00:00,96,7,-17.414285714285715,127.85714285714286,506.795184388091,481.795184388091
FINA,2025-11-24 06:00:00+00:00,6,51,-14.166666666666666,127.76470588235294,85.63447749353575,60.634477493535755
FINA,2025-11-24 06:00:00+00:00,12,51,-14.247058823529413,127.56470588235292,98.80901822067887,73.80901822067887
FINA,2025-11-24 06:00:00+00:00,24,51,-14.490196078431374,127.15686274509805,130.67935245780126,105.67935245780127
FINA,2025-11-24 06:00:00+00:00,48,41,-15.714634146341462,126.70975609756096,266.6074961449774,241.6074961449774
FINA,2025-11-24 06:00:00+00:00,72,8,-17.05,126.9,335.09143320143346,310.09143320143346
FINA,2025-11-24 06:00:00+00:00,96,7,-16.985714285714288,128.3857142857143,347.77574427718156,322.77574427718156
FINA,2025-11-24 12:00:00+00:00,6,51,-14.290196078431372,127.85490196078432,81.71001465740042,56.710014657400414
FINA,2025-11-24 12:00:00+00:00,12,51,-14.211764705882352,127.57647058823528,101.46465852693288,76.46465852693288
FINA,2025-11-24 12:00:00+00:00,24,51,-14.27843137254902,127.1156862745098,145.24435581194078,120.24435581194078
FINA,2025-11-24 12:00:00+00:00,48,30,-14.923333333333334,127.22666666666667,290.32437306083995,265.32437306083995
FINA,2025-11-24 12:00:00+00:00,72,11,-16.12727272727273,126.27272727272725,299.1561707091218,274.1561707091218
FINA,2025-11-24 12:00:00+00:00,96,4,-16.400000000000002,128.775,675.3155338612189,650.3155338612189
FINA,2025-11-24 18:00:00+00:00,6,51,-14.149019607843135,127.63333333333333,86.15415071629786,61.15415071629787
FINA,2025-11-24 18:00:00+00:00,12,51,-14.37058823529412,127.45686274509806,98.45091300957569,73.45091300957569
FINA,2025-11-24 18:00:00+00:00,24,47,-14.746808510638298,127.19787234042553,154.0802312809402,129.0802312809402
FINA,2025-11-24 18:00:00+00:00,48,31,-15.93225806451613,127.92258064516126,256.46373326984576,231.46373326984573
FINA,2025-11-24 18:00:00+00:00,72,8,-16.362499999999997,128.29999999999998,350.63106395413024,325.63106395413024
FINA,2025-11-24 18:00:00+00:00,96,2,-15.399999999999999,129.3,97.48984234812006,72.48984234812006
FINA,2025-11-25 00:00:00+00:00,6,51,-14.494117647058824,127.39607843137254,113.62196747006917,88.62196747006917
FINA,2025-11-25 00:00:00+00:00,12,50,-14.614,127.17399999999999,127.63484127472682,102.63484127472682
FINA,2025-11-25 00:00:00+00:00,24,47,-15.072340425531912,126.38085106382978,230.85392261804594,205.85392261804594
FINA,2025-11-25 00:00:00+00:00,48,14,-17.05714285714286,127.40714285714286,307.6627154266967,282.6627154266967
FINA,2025-11-25 00:00:00+00:00,72,4,-17.799999999999997,128.89999999999998,280.1424874824626,255.14248748246263
FINA,2025-11-25 00:00:00+00:00,96,1,-18.8,135.7,25.0,0.0
FUNG-WONG,2025-11-05 18:00:00+00:00,6,50,9.74,140.60399999999998,204.6667425348673,179.6667425348673
FUNG-WONG,2025-11-05 18:00:00+00:00,12,49,9.86530612244898,140.81632653061226,200.01431752668654,175.01431752668654
FUNG-WONG,2025-11-05 18:00:00+00:00,24,50,11.662,139.30800000000002,173.34236953487843,148.34236953487843
FUNG-WONG,2025-11-05 18:00:00+00:00,48,50,12.911999999999999,134.61999999999998,260.98896252902864,235.98896252902864
FUNG-WONG,2025-11-05 18:00:00+00:00,72,50,14.312000000000001,128.304,317.86446802246854,292.86446802246854
FUNG-WONG,2025-11-05 18:00:00+00:00,96,50,16.770000000000003,122.48200000000001,390.6662912510002,365.6662912510002
FUNG-WONG,2025-11-06 00:00:00+00:00,6,50,9.766,140.094,212.05181794574185,187.05181794574185
FUNG-WONG,2025-11-06 00:00:00+00:00,12,48,10.308333333333334,140.36458333333334,214.85626586763544,189.85626586763544
FUNG-WONG,2025-11-06 00:00:00+00:00,24,48,11.931249999999999,138.09583333333333,218.15261036311784,193.15261036311784
FUNG-WONG,2025-11-06 00:00:00+00:00,48,47,12.874468085106386,133.24468085106386,281.7504951337656,256.7504951337656
FUNG-WONG,2025-11-06 00:00:00+00:00,72,47,14.697872340425532,126.65531914893617,304.4125566153097,279.4125566153097
FUNG-WONG,2025-11-06 00:00:00+00:00,96,47,16.980851063829785,121.31063829787237,343.2520737525452,318.2520737525452
FUNG-WONG,2025-11-06 06:00:00+00:00,6,51,10.237254901960785,139.94313725490196,194.69063984122278,169.69063984122278
FUNG-WONG,2025-11-06 06:00:00+00:00,12,51,11.203921568627452,139.6156862745098,191.19738539788185,166.19738539788185
FUNG-WONG,2025-11-06 06:00:00+00:00,24,49,12.206122448979592,137.16938775510204,214.6056373944414,189.6056373944414
FUNG-WONG,2025-11-06 06:00:00+00:00,48,49,13.693877551020408,131.3734693877551,233.26318649546405,208.26318649546405
FUNG-WONG,2025-11-06 06:00:00+00:00,72,49,15.726530612244899,124.74693877551022,246.17983903748257,221.17983903748257
FUNG-WONG,2025-11-06 06:00:00+00:00,96,49,17.548979591836734,120.0591836734694,328.8848920670666,303.8848920670666
FUNG-WONG,2025-11-06 12:00:00+00:00,6,51,11.160784313725491,138.92745098039217,168.77870528271436,143.77870528271436
FUNG-WONG,2025-11-06 12:00:00+00:00,12,51,11.83921568627451,137.93725490196078,148.85245157857173,123.85245157857173
FUNG-WONG,2025-11-06 12:00:00+00:00,24,51,12.641176470588235,135.49019607843138,192.00462842223635,167.00462842223635
FUNG-WONG,2025-11-06 12:00:00+00:00,48,51,13.79607843137255,128.81960784313725,243.22916838905164,218.22916838905164
FUNG-WONG,2025-11-06 12:00:00+00:00,72,51,16.04901960784314,122.6313725490196,274.8485370312761,249.8485370312761
FUNG-WONG,2025-11-06 12:00:00+00:00,96,51,17.66078431372549,118.77450980392157,331.0318228962422,306.0318228962422
FUNG-WONG,2025-11-06 18:00:00+00:00,6,51,11.554901960784314,138.04117647058823,155.03479835440086,130.03479835440086
FUNG-WONG,2025-11-06 18:00:00+00:00,12,51,12.15294117647059,136.8313725490196,169.8057409641361,144.8057409641361
FUNG-WONG,2025-11-06 18:00:00+00:00,24,51,12.668627450980393,134.14313725490194,177.93149590058488,152.93149590058488
FUNG-WONG,2025-11-06 18:00:00+00:00,48,51,14.03921568627451,127.30588235294118,248.34666204415825,223.34666204415825
FUNG-WONG,2025-11-06 18:00:00+00:00,72,51,16.337254901960787,121.32352941176472,340.14152882285094,315.14152882285094
FUNG-WONG,2025-11-06 18:00:00+00:00,96,51,17.76078431372549,118.43921568627451,431.67261412862433,406.67261412862433
FUNG-WONG,2025-11-07 00:00:00+00:00,6,51,12.019607843137255,136.8392156862745,156.322581139847,131.322581139847
FUNG-WONG,2025-11-07 00:00:00+00:00,12,51,12.445098039215685,135.35490196078433,164.66537905503134,139.66537905503134
FUNG-WONG,2025-11-07 00:00:00+00:00,24,51,12.90980392156863,132.48627450980393,175.2721946184334,150.2721946184334
FUNG-WONG,2025-11-07 00:00:00+00:00,48,51,14.801960784313724,125.34313725490196,194.37068572403896,169.37068572403896
FUNG-WONG,2025-11-07 00:00:00+00:00,72,50,16.72,119.72800000000001,244.27107594666592,219.27107594666592
FUNG-WONG,2025-11-07 00:00:00+00:00,96,51,18.686274509803923,118.29803921568627,301.3948571603885,276.3948571603885
FUNG-WONG,2025-11-07 06:00:00+00:00,6,51,12.250980392156862,135.078431372549,148.33338605032156,123.33338605032156
FUNG-WONG,2025-11-07 06:00:00+00:00,12,51,12.425490196078432,133.81176470588235,156.15962817371604,131.15962817371604
FUNG-WONG,2025-11-07 06:00:00+00:00,24,51,13.123529411764705,130.33921568627449,191.52410907311486,166.52410907311486
FUNG-WONG,2025-11-07 06:00:00+00:00,48,51,15.433333333333334,123.56274509803922,223.06912405302327,198.06912405302327
FUNG-WONG,2025-11-07 06:00:00+00:00,72,51,16.931372549019606,119.01960784313725,289.4296463275138,264.4296463275138
FUNG-WONG,2025-11-07 06:00:00+00:00,96,51,18.949019607843137,117.91960784313724,321.5411325220063,296.5411325220063
FUNG-WONG,2025-11-07 12:00:00+00:00,6,51,12.247058823529413,133.7627450980392,123.2731625550865,98.2731625550865
FUNG-WONG,2025-11-07 12:00:00+00:00,12,50,12.633999999999999,132.196,123.39623078444419,98.39623078444419
FUNG-WONG,2025-11-07 12:00:00+00:00,24,50,13.424000000000001,128.516,149.57195680398638,124.5719568039864
FUNG-WONG,2025-11-07 12:00:00+00:00,48,50,15.894,121.88400000000001,209.51667953847158,184.51667953847158
FUNG-WONG,2025-11-07 12:00:00+00:00,72,50,17.567999999999998,118.30400000000002,237.88485008887483,212.88485008887483
FUNG-WONG,2025-11-07 12:00:00+00:00,96,50,19.855999999999998,117.374,353.22651383127226,328.22651383127226
FUNG-WONG,2025-11-07 18:00:00+00:00,6,51,12.48627450980392,132.34901960784316,130.12775025937833,105.12775025937833
FUNG-WONG,2025-11-07 18:00:00+00:00,12,51,12.954901960784317,130.26470588235293,149.0595468622667,124.05954686226669
FUNG-WONG,2025-11-07 18:00:00+00:00,24,51,13.798039215686275,126.54901960784314,168.39772593736348,143.39772593736348
FUNG-WONG,2025-11-07 18:00:00+00:00,48,51,16.164705882352937,120.06078431372549,223.74998925944215,198.74998925944215
